method_name,implementation,target_verify_mode,model_pair,target,draft,prompt_id,repeat,rtt_ms,upload_token_bytes,upload_bandwidth_mbps,uplink_bandwidth_mbps,downlink_token_bytes,downlink_fixed_bytes,downlink_bandwidth_mbps,max_new_tokens,draft_k,tree_width,generated_tokens,accepted_tokens,drafted_tokens,accept_rate,rounds,target_only_time,method_time,speedup_vs_target_only,matched_target_only,requires_target_match,validation_status,stochastic_seed,seed_strategy,temperature,top_k,top_p,sampling_filter,rejected_tokens,resample_count,bonus_sample_count,mean_checked_accept_prob,mean_first_accept_prob,first_token_accept_rate,target_zero_at_draft_count,target_zero_at_draft_rate,first_diff_index,extra_json,prefill_time,draft_generate_time,draft_structure_time,upload_wait_time,upload_latency_time,upload_transfer_time,upload_payload_bytes,uplink_transfer_time,network_wait_time,downlink_transfer_time,downlink_payload_bytes,cloud_verify_time,target_verify_time,posterior_accept_time,cache_update_time,probability_normalize_time,random_sample_time,accept_reject_time,resample_time,sampling_time,wasted_branch_time_or_tokens,total_decode_time
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,1,2,50.0,4,10.0,10.0,4,4,10.0,32,4,2,32,5,106,0.04716981132075472,27,0.9851565752178431,5.885109398514032,0.1673981753791342,False,False,ok,1020140,per-repeat,1.0,0,0.0,full_distribution,27,27,0,0.1913057511543741,0.20825103980267293,0.14814814814814814,0,0.0,8,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 1020140, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 27, ""resample_count"": 27, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.1913057511543741, ""mean_first_accept_prob"": 0.20825103980267293, ""first_token_accept_rate"": 0.14814814814814814, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.048328327015042305,1.8574015479534864,0.0,1.3505120000000006,1.3499999999999992,0.0003391999999999998,424.0,0.0003391999999999998,1.3499999999999992,0.0001727999999999999,216.0,0.8105072025209665,0.8105072025209665,0.0,1.5500475745648146,0.14756381884217262,0.048320820555090904,0.010594630613923073,0.004809344187378883,0.0,0.0,5.885109398514032
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,1,2,100.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9851565752178431,0.9851565752178431,1.0,True,False,ok,1020140,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 1020140}",0.0284609142690897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9207061547785997,0.9207061547785997,0.0,0.006168477237224579,0.018796414136886597,0.008034396916627884,0.0,0.0,0.0,0.0,0.9851565752178431
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,1,2,100.0,4,10.0,10.0,4,4,10.0,32,4,2,32,5,106,0.04716981132075472,27,0.9851565752178431,7.882630007341504,0.12497815758196382,False,False,ok,1020140,per-repeat,1.0,0,0.0,full_distribution,27,27,0,0.1913057511543741,0.20825103980267293,0.14814814814814814,0,0.0,8,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 1020140, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 27, ""resample_count"": 27, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.1913057511543741, ""mean_first_accept_prob"": 0.20825103980267293, ""first_token_accept_rate"": 0.14814814814814814, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.05164027586579323,2.1244138721376657,0.0,2.7005120000000007,2.6999999999999984,0.0003391999999999998,424.0,0.0003391999999999998,2.6999999999999984,0.0001727999999999999,216.0,0.9438523054122925,0.9438523054122925,0.0,1.8134843707084656,0.1257131900638342,0.04671143740415573,0.011340491473674774,0.007410446181893349,0.0,0.0,7.882630007341504
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,1,2,150.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9851565752178431,0.9851565752178431,1.0,True,False,ok,1020140,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 1020140}",0.0284609142690897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9207061547785997,0.9207061547785997,0.0,0.006168477237224579,0.018796414136886597,0.008034396916627884,0.0,0.0,0.0,0.0,0.9851565752178431
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,1,2,150.0,4,10.0,10.0,4,4,10.0,32,4,2,32,5,106,0.04716981132075472,27,0.9851565752178431,9.44771632924676,0.10427457185268674,False,False,ok,1020140,per-repeat,1.0,0,0.0,full_distribution,27,27,0,0.1913057511543741,0.20825103980267293,0.14814814814814814,0,0.0,8,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 1020140, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 27, ""resample_count"": 27, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.1913057511543741, ""mean_first_accept_prob"": 0.20825103980267293, ""first_token_accept_rate"": 0.14814814814814814, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.05128280445933342,2.175211939960718,0.0,4.050512,4.050000000000004,0.0003391999999999998,424.0,0.0003391999999999998,4.050000000000004,0.0001727999999999999,216.0,1.0225463453680277,1.0225463453680277,0.0,1.8473051767796278,0.16443319618701935,0.051317501813173294,0.010540444403886795,0.006973871961236,0.0,0.0,9.44771632924676
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,1,2,200.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9851565752178431,0.9851565752178431,1.0,True,False,ok,1020140,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 1020140}",0.0284609142690897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9207061547785997,0.9207061547785997,0.0,0.006168477237224579,0.018796414136886597,0.008034396916627884,0.0,0.0,0.0,0.0,0.9851565752178431
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,1,2,200.0,4,10.0,10.0,4,4,10.0,32,4,2,32,5,106,0.04716981132075472,27,0.9851565752178431,10.680411672219634,0.09223956954583427,False,False,ok,1020140,per-repeat,1.0,0,0.0,full_distribution,27,27,0,0.1913057511543741,0.20825103980267293,0.14814814814814814,0,0.0,8,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 1020140, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 27, ""resample_count"": 27, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.1913057511543741, ""mean_first_accept_prob"": 0.20825103980267293, ""first_token_accept_rate"": 0.14814814814814814, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.06023513153195381,2.1231138929724693,0.0,5.400511999999997,5.399999999999997,0.0003391999999999998,424.0,0.0003391999999999998,5.399999999999997,0.0001727999999999999,216.0,1.0232468582689762,1.0232468582689762,0.0,1.7927142195403576,0.15063565224409103,0.044919002801179886,0.01386428251862526,0.006876654922962189,0.0,0.0,10.680411672219634
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,0.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.935472384095192,0.935472384095192,1.0,True,False,ok,2000129,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 2000129}",0.026846637949347496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8752412963658571,0.8752412963658571,0.0,0.005108693614602089,0.017688335850834846,0.007542967796325684,0.0,0.0,0.0,0.0,0.935472384095192
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,0.0,4,10.0,10.0,4,4,10.0,32,4,2,32,5,103,0.04854368932038835,27,0.935472384095192,4.315288219600916,0.21678097417597422,False,False,ok,2000129,per-repeat,1.0,0,0.0,full_distribution,27,27,0,0.15900447638168203,0.12631372672610638,0.14814814814814814,0,0.0,6,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 2000129, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 27, ""resample_count"": 27, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.15900447638168203, ""mean_first_accept_prob"": 0.12631372672610638, ""first_token_accept_rate"": 0.14814814814814814, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.050214989110827446,1.7489887531846762,0.0,0.0005023999999999996,0.0,0.0003295999999999998,412.0,0.0003295999999999998,0.0,0.0001727999999999999,216.0,0.8060542810708284,0.8060542810708284,0.0,1.5196542218327522,0.10616474784910679,0.03713689744472504,0.0067386385053396225,0.003947535529732704,0.0,0.0,4.315288219600916
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,5.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.935472384095192,0.935472384095192,1.0,True,False,ok,2000129,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 2000129}",0.026846637949347496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8752412963658571,0.8752412963658571,0.0,0.005108693614602089,0.017688335850834846,0.007542967796325684,0.0,0.0,0.0,0.0,0.935472384095192
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,5.0,4,10.0,10.0,4,4,10.0,32,4,2,32,5,103,0.04854368932038835,27,0.935472384095192,4.740715377032757,0.19732726175194046,False,False,ok,2000129,per-repeat,1.0,0,0.0,full_distribution,27,27,0,0.15900447638168203,0.12631372672610638,0.14814814814814814,0,0.0,6,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 2000129, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 27, ""resample_count"": 27, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.15900447638168203, ""mean_first_accept_prob"": 0.12631372672610638, ""first_token_accept_rate"": 0.14814814814814814, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.056029174476861954,1.8703974522650242,0.0,0.1355024,0.13500000000000006,0.0003295999999999998,412.0,0.0003295999999999998,0.13500000000000006,0.0001727999999999999,216.0,0.8563941568136215,0.8563941568136215,0.0,1.6261392775923014,0.09546643681824207,0.037398045882582664,0.009113190695643425,0.0049460772424936295,0.0,0.0,4.740715377032757
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,10.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.935472384095192,0.935472384095192,1.0,True,False,ok,2000129,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 2000129}",0.026846637949347496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8752412963658571,0.8752412963658571,0.0,0.005108693614602089,0.017688335850834846,0.007542967796325684,0.0,0.0,0.0,0.0,0.935472384095192
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,10.0,4,10.0,10.0,4,4,10.0,32,4,2,32,5,103,0.04854368932038835,27,0.935472384095192,4.833650894463062,0.1935332949193277,False,False,ok,2000129,per-repeat,1.0,0,0.0,full_distribution,27,27,0,0.15900447638168203,0.12631372672610638,0.14814814814814814,0,0.0,6,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 2000129, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 27, ""resample_count"": 27, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.15900447638168203, ""mean_first_accept_prob"": 0.12631372672610638, ""first_token_accept_rate"": 0.14814814814814814, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.04924000799655914,1.811425743624568,0.0,0.2705024000000001,0.27000000000000013,0.0003295999999999998,412.0,0.0003295999999999998,0.27000000000000013,0.0001727999999999999,216.0,0.8984262999147177,0.8984262999147177,0.0,1.6077061742544174,0.09809827618300915,0.036076776683330536,0.00801963359117508,0.004057683050632477,0.0,0.0,4.833650894463062
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,20.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.935472384095192,0.935472384095192,1.0,True,False,ok,2000129,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 2000129}",0.026846637949347496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8752412963658571,0.8752412963658571,0.0,0.005108693614602089,0.017688335850834846,0.007542967796325684,0.0,0.0,0.0,0.0,0.935472384095192
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,20.0,4,10.0,10.0,4,4,10.0,32,4,2,32,5,103,0.04854368932038835,27,0.935472384095192,5.121192717924714,0.18266689726807978,False,False,ok,2000129,per-repeat,1.0,0,0.0,full_distribution,27,27,0,0.15900447638168203,0.12631372672610638,0.14814814814814814,0,0.0,6,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 2000129, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 27, ""resample_count"": 27, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.15900447638168203, ""mean_first_accept_prob"": 0.12631372672610638, ""first_token_accept_rate"": 0.14814814814814814, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.04970454424619675,1.7689565066248178,0.0,0.5405024,0.5400000000000003,0.0003295999999999998,412.0,0.0003295999999999998,0.5400000000000003,0.0001727999999999999,216.0,0.9204502366483212,0.9204502366483212,0.0,1.6108967047184706,0.11715336702764034,0.04042091406881809,0.013460662215948105,0.008836880326271057,0.0,0.0,5.121192717924714
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,50.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.935472384095192,0.935472384095192,1.0,True,False,ok,2000129,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 2000129}",0.026846637949347496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8752412963658571,0.8752412963658571,0.0,0.005108693614602089,0.017688335850834846,0.007542967796325684,0.0,0.0,0.0,0.0,0.935472384095192
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,50.0,4,10.0,10.0,4,4,10.0,32,4,2,32,5,103,0.04854368932038835,27,0.935472384095192,6.078504553064704,0.15389844260683144,False,False,ok,2000129,per-repeat,1.0,0,0.0,full_distribution,27,27,0,0.15900447638168203,0.12631372672610638,0.14814814814814814,0,0.0,6,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 2000129, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 27, ""resample_count"": 27, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.15900447638168203, ""mean_first_accept_prob"": 0.12631372672610638, ""first_token_accept_rate"": 0.14814814814814814, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.0492382999509573,1.9399222433567047,0.0,1.3505024000000005,1.3499999999999992,0.0003295999999999998,412.0,0.0003295999999999998,1.3499999999999992,0.0001727999999999999,216.0,0.8549793902784586,0.8549793902784586,0.0,1.6452036798000336,0.12583445385098457,0.042321398854255676,0.011303344741463661,0.004928365349769592,0.0,0.0,6.078504553064704
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,100.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.935472384095192,0.935472384095192,1.0,True,False,ok,2000129,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 2000129}",0.026846637949347496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8752412963658571,0.8752412963658571,0.0,0.005108693614602089,0.017688335850834846,0.007542967796325684,0.0,0.0,0.0,0.0,0.935472384095192
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,100.0,4,10.0,10.0,4,4,10.0,32,4,2,32,5,103,0.04854368932038835,27,0.935472384095192,7.415923211723566,0.12614375275843437,False,False,ok,2000129,per-repeat,1.0,0,0.0,full_distribution,27,27,0,0.15900447638168203,0.12631372672610638,0.14814814814814814,0,0.0,6,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 2000129, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 27, ""resample_count"": 27, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.15900447638168203, ""mean_first_accept_prob"": 0.12631372672610638, ""first_token_accept_rate"": 0.14814814814814814, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.05187324061989784,1.840146079659462,0.0,2.7005024000000004,2.6999999999999984,0.0003295999999999998,412.0,0.0003295999999999998,2.6999999999999984,0.0001727999999999999,216.0,0.9170196577906609,0.9170196577906609,0.0,1.6467058639973402,0.13696511089801788,0.045619310811161995,0.009505165740847588,0.005775595083832741,0.0,0.0,7.415923211723566
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,150.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.935472384095192,0.935472384095192,1.0,True,False,ok,2000129,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 2000129}",0.026846637949347496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8752412963658571,0.8752412963658571,0.0,0.005108693614602089,0.017688335850834846,0.007542967796325684,0.0,0.0,0.0,0.0,0.935472384095192
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,2,0,150.0,4,10.0,10.0,4,4,10.0,32,4,2,32,5,103,0.04854368932038835,27,0.935472384095192,8.919154008850455,0.10488353303092703,False,False,ok,2000129,per-repeat,1.0,0,0.0,full_distribution,27,27,0,0.15900447638168203,0.12631372672610638,0.14814814814814814,0,0.0,6,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 2000129, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 27, ""resample_count"": 27, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.15900447638168203, ""mean_first_accept_prob"": 0.12631372672610638, ""first_token_accept_rate"": 0.14814814814814814, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.04975041374564171,1.843654926866293,0.0,4.0505024,4.050000000000004,0.0003295999999999998,412.0,0.0003295999999999998,4.050000000000004,0.0001727999999999999,216.0,0.9671742860227823,0.9671742860227823,0.0,1.7646219059824944,0.12687796726822853,0.04115082696080208,0.01313992403447628,0.007486885413527489,0.0,0.0,8.919154008850455
